txt_r1,txt_r5,txt_r10,txt_r_mean,img_r1,img_r5,img_r10,img_r_mean,r_mean,agg_metrics,model_size,visual_encoder_block_modules,visual_encoder_block_indices,visual_encoder_block_weight_bits,qformer_layer_indices,qformer_self_attention_modules,qformer_self_attention_weight_bits,qformer_cross_attention_modules,qformer_cross_attention_weight_bits,qformer_text_ff_modules,qformer_text_ff_weight_bits,qformer_img_ff_modules,qformer_img_ff_weight_bits,job_batch,vit_attn,vit_ff,vit_front_blocks,vit_middle_blocks,vit_end_blocks,vit_weight_bits,qformer_front_blocks,qformer_middle_blocks,qformer_end_blocks,qformer_self_attn,qformer_cross_attn,qformer_text_ff,qformer_img_ff,qformer_weight_bits,Quantized Portion
97.7,100.0,100.0,99.23333333333333,89.8,98.26,98.94,95.66666666666667,97.45,99.23333333333333,2421.67794,"['qkv', 'proj', 'fc1', 'fc2']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_flickr_8_6,True,True,False,True,True,6.0,False,True,True,True,True,True,False,6.0,ViT + Q-Former
97.7,100.0,100.0,99.23333333333333,89.82,98.24,98.92,95.66000000000001,97.44666666666667,99.23333333333333,3601.929012,"['qkv', 'proj', 'fc1', 'fc2']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,"[4, 5, 6, 7]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_flickr_8_6,True,True,False,True,False,6.0,False,True,False,True,True,True,False,6.0,ViT + Q-Former
97.7,100.0,100.0,99.23333333333333,89.84,98.14,98.94,95.64,97.43666666666667,99.23333333333333,4447.08418,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[8, 9, 10, 11]",,6.0,,6.0,,6.0,,6.0,nbit_flickr_8_6,True,False,False,False,True,6.0,False,False,True,False,False,False,False,6.0,ViT + Q-Former
97.7,100.0,100.0,99.23333333333333,89.84,98.14,98.94,95.64,97.43666666666667,99.23333333333333,4447.08418,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,,,,,,,,,,nbit_vit,True,False,False,False,True,6.0,False,False,False,False,False,False,False,,ViT
97.7,100.0,100.0,99.23333333333333,89.84,98.2,98.96,95.66666666666667,97.45,99.23333333333333,4007.076404,"['qkv', 'proj']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[0, 1, 2, 3, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,,6.0,nbit_flickr_8_6,True,False,True,False,True,6.0,True,False,True,True,True,False,False,6.0,ViT + Q-Former
97.7,100.0,100.0,99.23333333333333,89.86,98.18,98.94,95.66000000000001,97.44666666666667,99.23333333333333,4333.236628,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_flickr_8_6,True,False,False,False,True,6.0,False,False,True,True,True,True,False,6.0,ViT + Q-Former
97.7,100.0,100.0,99.23333333333333,89.86,98.22,98.94,95.67333333333333,97.45333333333333,99.23333333333333,2298.894708,"['qkv', 'proj', 'fc1', 'fc2']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,True,False,True,True,6.0,False,True,True,True,True,True,True,6.0,ViT + Q-Former
97.7,100.0,100.0,99.23333333333333,89.92,98.16,98.92,95.66666666666667,97.45,99.23333333333333,4271.845012,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,False,False,False,True,6.0,False,False,True,True,True,True,True,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.52,98.16,98.94,95.54,97.40333333333334,99.26666666666667,4669.198068,,,,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",4.0,"['query', 'key', 'value', 'dense']",4.0,,4.0,,4.0,nbit_qformer,False,False,False,False,False,,True,True,False,True,True,False,False,4.0,Q-Former
97.8,100.0,100.0,99.26666666666667,89.56,98.16,99.0,95.57333333333334,97.42,99.26666666666667,4536.969972,,,,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",4.0,"['query', 'key', 'value', 'dense']",4.0,,4.0,"['intermediate_query', 'output_query']",4.0,nbit_qformer,False,False,False,False,False,,True,True,False,True,True,False,True,4.0,Q-Former
97.8,100.0,100.0,99.26666666666667,89.58,98.08,98.9,95.52,97.39333333333333,99.26666666666667,2526.589812,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,6.0,,6.0,,6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,True,True,True,False,6.0,True,True,False,False,False,False,True,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.62,98.18,98.98,95.59333333333335,97.43,99.26666666666667,1659.055092,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,False,False,True,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.62,98.2,98.96,95.59333333333332,97.42999999999999,99.26666666666667,3684.214644,"['qkv', 'proj']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,False,True,True,True,8.0,True,True,True,False,False,False,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.62,98.2,98.96,95.59333333333332,97.42999999999999,99.26666666666667,3854.222196,"['qkv', 'proj']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,,8.0,,8.0,nbit_flickr_8_6,True,False,True,True,True,8.0,True,True,True,False,False,False,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.62,98.2,98.96,95.59333333333332,97.42999999999999,99.26666666666667,3854.222196,"['qkv', 'proj']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,,,,,,,,,,nbit_vit,True,False,True,True,True,8.0,False,False,False,False,False,False,False,,ViT
97.8,100.0,100.0,99.26666666666667,89.64,98.16,98.98,95.59333333333335,97.43,99.26666666666667,1489.04754,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,False,False,True,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.64,98.16,98.98,95.59333333333335,97.43,99.26666666666667,2700.096756,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,True,True,True,True,False,8.0,True,True,False,False,False,True,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.64,98.18,98.98,95.60000000000001,97.43333333333334,99.26666666666667,1659.055092,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,False,False,False,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.64,98.18,98.98,95.60000000000001,97.43333333333334,99.26666666666667,1829.062644,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,,8.0,,8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,False,False,False,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.64,98.18,98.98,95.60000000000001,97.43333333333334,99.26666666666667,1829.062644,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,,,,,,,,,,nbit_vit,True,True,True,True,True,8.0,False,False,False,False,False,False,False,,ViT
97.8,100.0,100.0,99.26666666666667,89.66,98.08,98.96,95.56666666666666,97.41666666666666,99.26666666666667,2526.589812,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[0, 1, 2, 3, 8, 9, 10, 11]",,6.0,,6.0,"['intermediate', 'output']",6.0,,6.0,nbit_flickr_8_6,True,True,True,False,True,6.0,True,False,True,False,False,True,False,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.14,98.96,95.58666666666666,97.42666666666666,99.26666666666667,2586.758388,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,False,True,8.0,True,False,True,False,False,True,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.14,98.96,95.58666666666666,97.42666666666666,99.26666666666667,2700.096756,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,True,True,True,False,True,8.0,True,False,True,False,False,True,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.96,95.59333333333332,97.42999999999999,99.26666666666667,2813.435124,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,,8.0,,8.0,nbit_flickr_8_6,True,True,True,False,True,8.0,True,False,True,False,False,False,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.96,95.59333333333332,97.42999999999999,99.26666666666667,2813.435124,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,,,,,,,,,,nbit_vit,True,True,True,False,True,8.0,False,False,False,False,False,False,False,,ViT
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.98,95.60000000000001,97.43333333333334,99.26666666666667,2586.758388,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,True,False,8.0,True,True,False,False,False,True,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.98,95.60000000000001,97.43333333333334,99.26666666666667,2603.255028,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,True,False,8.0,True,True,False,True,True,False,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.98,95.60000000000001,97.43333333333334,99.26666666666667,2700.096756,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,True,False,8.0,True,True,False,False,False,False,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.98,95.60000000000001,97.43333333333334,99.26666666666667,2813.435124,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,,8.0,,8.0,nbit_flickr_8_6,True,True,True,True,False,8.0,True,True,False,False,False,False,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.98,95.60000000000001,97.43333333333334,99.26666666666667,2813.435124,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,,,,,,,,,,nbit_vit,True,True,True,True,False,8.0,False,False,False,False,False,False,False,,ViT
97.8,100.0,100.0,99.26666666666667,89.66,98.16,98.98,95.60000000000001,97.43333333333334,99.26666666666667,3708.959604,"['qkv', 'proj']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,,8.0,nbit_flickr_8_6,True,False,True,True,True,8.0,True,True,True,True,True,False,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.18,98.98,95.60666666666667,97.43666666666667,99.26666666666667,1513.7925,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,True,True,True,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.66,98.18,99.02,95.62,97.44333333333333,99.26666666666667,3654.384948,"['qkv', 'proj', 'fc1', 'fc2']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[8, 9, 10, 11]",,6.0,,6.0,"['intermediate', 'output']",6.0,,6.0,nbit_flickr_8_6,True,True,False,False,True,6.0,False,False,True,False,False,True,False,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.68,98.08,98.94,95.56666666666666,97.41666666666666,99.26666666666667,2649.373044,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,6.0,,6.0,,6.0,,6.0,nbit_flickr_8_6,True,True,True,True,False,6.0,True,True,False,False,False,False,False,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.68,98.08,98.94,95.56666666666666,97.41666666666666,99.26666666666667,2649.373044,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,,,,,,,,,,nbit_vit,True,True,True,True,False,6.0,False,False,False,False,False,False,False,,ViT
97.8,100.0,100.0,99.26666666666667,89.68,98.1,98.94,95.57333333333334,97.42,99.26666666666667,2544.461172,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,,6.0,nbit_flickr_8_6,True,True,True,True,False,6.0,True,True,False,True,True,False,False,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.68,98.16,98.96,95.60000000000001,97.43333333333334,99.26666666666667,2700.096756,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,False,True,8.0,True,False,True,False,False,False,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.68,98.18,98.98,95.61333333333334,97.44,99.26666666666667,1683.800052,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,,8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,True,True,False,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.68,98.18,99.0,95.62,97.44333333333333,99.26666666666667,1343.784948,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,True,True,True,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.7,98.14,98.98,95.60666666666667,97.43666666666667,99.26666666666667,3408.542676,"['qkv', 'proj']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,6.0,,6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,False,True,True,True,6.0,True,True,True,False,False,True,True,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.7,98.18,98.98,95.62,97.44333333333333,99.26666666666667,1513.7925,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,True,True,True,True,8.0,True,True,True,True,True,False,True,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.7,98.22,99.04,95.65333333333335,97.46000000000001,99.26666666666667,3592.993332,"['qkv', 'proj', 'fc1', 'fc2']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[8, 9, 10, 11]",,6.0,,6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,True,False,False,True,6.0,False,False,True,False,False,True,True,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.72,98.08,98.92,95.57333333333334,97.42,99.26666666666667,2403.80658,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[0, 1, 2, 3, 8, 9, 10, 11]",,6.0,,6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,True,True,False,True,6.0,True,False,True,False,False,True,True,6.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.72,98.14,98.96,95.60666666666667,97.43666666666667,99.26666666666667,2716.593396,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,,8.0,nbit_flickr_8_6,True,True,True,False,True,8.0,True,False,True,True,True,False,False,8.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.76,98.2,98.92,95.62666666666667,97.44666666666666,99.26666666666667,4298.702516,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",4.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",4.0,"['query', 'key', 'value', 'dense']",4.0,"['intermediate', 'output']",4.0,,4.0,nbit_flickr_4_2,True,False,False,False,True,4.0,False,False,True,True,True,True,False,4.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.76,98.2,98.94,95.63333333333333,97.44999999999999,99.26666666666667,4364.816564,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",4.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",4.0,"['query', 'key', 'value', 'dense']",4.0,,4.0,,4.0,nbit_flickr_4_2,True,False,False,False,True,4.0,False,False,True,True,True,False,False,4.0,ViT + Q-Former
97.8,100.0,100.0,99.26666666666667,89.78,98.18,98.92,95.62666666666667,97.44666666666666,99.26666666666667,4554.48498,,,,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_qformer,False,False,False,False,False,,True,True,False,True,True,True,False,6.0,Q-Former
97.8,100.0,100.0,99.26666666666667,89.78,98.2,98.96,95.64666666666666,97.45666666666666,99.26666666666667,4659.575028,,,,"[4, 5, 6, 7]","['query', 'key', 'value', 'dense']",4.0,"['query', 'key', 'value', 'dense']",4.0,,4.0,"['intermediate_query', 'output_query']",4.0,nbit_qformer,False,False,False,False,False,,False,True,False,True,True,False,True,4.0,Q-Former
97.8,100.0,100.0,99.26666666666667,89.78,98.2,98.98,95.65333333333335,97.46000000000001,99.26666666666667,4431.701748,,,,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,True,True,False,True,True,True,True,6.0,Q-Former
